lat,lon,cooplabmst_ID,DSP_sample_ID,DSP_Pedon_ID,DSP_Pedon,layer_no,KSSL_labsampnum,pedon_ID,DSP_Plot_ID,Pedon_Num,UserPedonID,laydesg_ID,hzdesg,top_cm,bottom_cm,soc_pct_mass,measured_bulk_density_g_cm3,gee_point_id
45.231402,-122.964618,966,WoCT1-3-2,WoCT1-3,S2019OR047006,2,,43,WoCT1,3,S2019OR047006,966.0,Ap,5.0,10.0,1.731,1.27,dsp4sh_000204
45.231402,-122.964618,967,WoCT1-3-3,WoCT1-3,S2019OR047006,3,,43,WoCT1,3,S2019OR047006,967.0,Ap,10.0,16.0,1.448,1.27,dsp4sh_000204
45.231402,-122.964618,968,WoCT1-3-4,WoCT1-3,S2019OR047006,4,,43,WoCT1,3,S2019OR047006,968.0,Ap,16.0,33.0,1.125,1.28,dsp4sh_000204
45.231402,-122.964618,969,WoCT1-3-5,WoCT1-3,S2019OR047006,5,,43,WoCT1,3,S2019OR047006,969.0,Bt,33.0,65.0,0.426,1.29,dsp4sh_000204
45.231402,-122.964618,970,WoCT1-3-6,WoCT1-3,S2019OR047006,6,,43,WoCT1,3,S2019OR047006,970.0,Btg,65.0,90.0,0.218,1.3,dsp4sh_000204
45.231402,-122.964618,971,WoCT1-3-7,WoCT1-3,S2019OR047006,7,,43,WoCT1,3,S2019OR047006,971.0,Btg,90.0,100.0,0.296,1.34,dsp4sh_000204
45.07067,-123.21367,972,WoNT2-1-1,WoNT2-1,S2019OR053007,1,19N03426,44,WoNT2,1,S2019OR053007,972.0,Ap,0.0,5.0,2.819,1.19,dsp4sh_000191
45.07067,-123.21367,973,WoNT2-1-2,WoNT2-1,S2019OR053007,2,19N03427,44,WoNT2,1,S2019OR053007,973.0,Ap,5.0,10.0,2.084,1.43,dsp4sh_000191
45.07067,-123.21367,974,WoNT2-1-3,WoNT2-1,S2019OR053007,3,19N03428,44,WoNT2,1,S2019OR053007,974.0,Ap,10.0,33.0,1.726,1.5,dsp4sh_000191
45.07067,-123.21367,975,WoNT2-1-4,WoNT2-1,S2019OR053007,4,19N03429,44,WoNT2,1,S2019OR053007,975.0,Bt,33.0,61.0,1.009,1.41,dsp4sh_000191
45.07067,-123.21367,976,WoNT2-1-5,WoNT2-1,S2019OR053007,5,19N03430,44,WoNT2,1,S2019OR053007,976.0,Bt,61.0,79.0,0.594,1.35,dsp4sh_000191
45.07067,-123.21367,977,WoNT2-1-6,WoNT2-1,S2019OR053007,6,19N03431,44,WoNT2,1,S2019OR053007,977.0,Btg,79.0,100.0,0.335,1.28,dsp4sh_000191
45.07057,-123.21377,978,WoNT2-2-1,WoNT2-2,S2019OR053007,1,,45,WoNT2,2,S2019OR053007,978.0,Ap,0.0,5.0,2.272,1.19,dsp4sh_000190
45.07057,-123.21377,979,WoNT2-2-2,WoNT2-2,S2019OR053007,2,,45,WoNT2,2,S2019OR053007,979.0,Ap,5.0,10.0,2.17,1.43,dsp4sh_000190
45.07057,-123.21377,980,WoNT2-2-3,WoNT2-2,S2019OR053007,3,,45,WoNT2,2,S2019OR053007,980.0,Ap,10.0,33.0,1.8,1.5,dsp4sh_000190
45.07057,-123.21377,981,WoNT2-2-4,WoNT2-2,S2019OR053007,4,,45,WoNT2,2,S2019OR053007,981.0,Bt,33.0,61.0,0.876,1.41,dsp4sh_000190
45.07057,-123.21377,982,WoNT2-2-5,WoNT2-2,S2019OR053007,5,,45,WoNT2,2,S2019OR053007,982.0,Bt,61.0,79.0,0.46,1.35,dsp4sh_000190
45.07057,-123.21377,983,WoNT2-2-6,WoNT2-2,S2019OR053007,6,,45,WoNT2,2,S2019OR053007,983.0,Btg,79.0,100.0,0.249,1.28,dsp4sh_000190
45.07097,-123.21387,984,WoNT2-3-1,WoNT2-3,S2019OR053007,1,,46,WoNT2,3,S2019OR053007,984.0,Ap,0.0,5.0,2.402,1.19,dsp4sh_000192
45.07097,-123.21387,985,WoNT2-3-2,WoNT2-3,S2019OR053007,2,,46,WoNT2,3,S2019OR053007,985.0,Ap,5.0,10.0,1.467,1.43,dsp4sh_000192
45.07097,-123.21387,986,WoNT2-3-3,WoNT2-3,S2019OR053007,3,,46,WoNT2,3,S2019OR053007,986.0,Ap,10.0,33.0,1.782,1.5,dsp4sh_000192
45.07097,-123.21387,987,WoNT2-3-4,WoNT2-3,S2019OR053007,4,,46,WoNT2,3,S2019OR053007,987.0,Bt,33.0,61.0,0.932,1.41,dsp4sh_000192
45.07097,-123.21387,988,WoNT2-3-5,WoNT2-3,S2019OR053007,5,,46,WoNT2,3,S2019OR053007,988.0,Bt,61.0,79.0,0.546,1.35,dsp4sh_000192
45.07097,-123.21387,989,WoNT2-3-6,WoNT2-3,S2019OR053007,6,,46,WoNT2,3,S2019OR053007,989.0,Btg,79.0,100.0,0.282,1.28,dsp4sh_000192
45.074334,-123.213416,990,WoH2-1-1,WoH2-1,S2019OR053008,1,19N03433,47,WoH2,1,S2019OR053008,990.0,Ap,0.0,5.0,5.289,1.54,dsp4sh_000195
45.074334,-123.213416,991,WoH2-1-2,WoH2-1,S2019OR053008,2,19N03434,47,WoH2,1,S2019OR053008,991.0,Ap,5.0,10.0,1.881,1.58,dsp4sh_000195
45.074334,-123.213416,992,WoH2-1-3,WoH2-1,S2019OR053008,3,19N03435,47,WoH2,1,S2019OR053008,992.0,A,10.0,46.0,1.371,1.37,dsp4sh_000195
45.074334,-123.213416,993,WoH2-1-4,WoH2-1,S2019OR053008,4,19N03436,47,WoH2,1,S2019OR053008,993.0,AB,46.0,78.0,0.524,1.38,dsp4sh_000195
45.074334,-123.213416,994,WoH2-1-5,WoH2-1,S2019OR053008,5,19N03437,47,WoH2,1,S2019OR053008,994.0,Bt,78.0,100.0,0.324,1.26,dsp4sh_000195
45.074334,-123.213516,995,WoH2-2-1,WoH2-2,S2019OR053008,1,,48,WoH2,2,S2019OR053008,995.0,Ap,0.0,5.0,2.735,1.54,dsp4sh_000194
45.074334,-123.213516,996,WoH2-2-2,WoH2-2,S2019OR053008,2,,48,WoH2,2,S2019OR053008,996.0,Ap,5.0,10.0,1.472,1.58,dsp4sh_000194
45.074334,-123.213516,997,WoH2-2-3,WoH2-2,S2019OR053008,3,,48,WoH2,2,S2019OR053008,997.0,A,10.0,46.0,1.281,1.37,dsp4sh_000194
45.074334,-123.213516,998,WoH2-2-4,WoH2-2,S2019OR053008,4,,48,WoH2,2,S2019OR053008,998.0,AB,46.0,78.0,0.648,1.38,dsp4sh_000194
45.074334,-123.213516,999,WoH2-2-5,WoH2-2,S2019OR053008,5,,48,WoH2,2,S2019OR053008,999.0,Bt,78.0,100.0,0.318,1.26,dsp4sh_000194
45.074334,-123.213616,1000,WoH2-3-1,WoH2-3,S2019OR053008,1,,49,WoH2,3,S2019OR053008,1000.0,Ap,0.0,5.0,2.246,1.54,dsp4sh_000193
45.074334,-123.213616,1001,WoH2-3-2,WoH2-3,S2019OR053008,2,,49,WoH2,3,S2019OR053008,1001.0,Ap,5.0,10.0,1.563,1.58,dsp4sh_000193
45.074334,-123.213616,1002,WoH2-3-3,WoH2-3,S2019OR053008,3,,49,WoH2,3,S2019OR053008,1002.0,A,10.0,46.0,1.134,1.37,dsp4sh_000193
45.074334,-123.213616,1003,WoH2-3-4,WoH2-3,S2019OR053008,4,,49,WoH2,3,S2019OR053008,1003.0,AB,46.0,78.0,0.465,1.38,dsp4sh_000193
45.074334,-123.213616,1004,WoH2-3-5,WoH2-3,S2019OR053008,5,,49,WoH2,3,S2019OR053008,1004.0,Bt,78.0,100.0,0.309,1.26,dsp4sh_000193
44.4319,-123.33523,1005,JoXT1-1-1,JoXT1-1,S2019OR003009,1,19N03439,50,JoXT1,1,S2019OR003009,1005.0,Ap,0.0,5.0,3.006,1.4,dsp4sh_000159
44.4319,-123.33523,1006,JoXT1-1-2,JoXT1-1,S2019OR003009,2,19N03440,50,JoXT1,1,S2019OR003009,1006.0,Ap,5.0,10.0,3.085,1.23,dsp4sh_000159
44.4319,-123.33523,1007,JoXT1-1-3,JoXT1-1,S2019OR003009,3,19N03441,50,JoXT1,1,S2019OR003009,1007.0,Ap,10.0,25.0,2.719,1.19,dsp4sh_000159
44.4319,-123.33523,1008,JoXT1-1-4,JoXT1-1,S2019OR003009,4,19N03442,50,JoXT1,1,S2019OR003009,1008.0,AB,25.0,38.0,2.037,1.19,dsp4sh_000159
44.4319,-123.33523,1009,JoXT1-1-5,JoXT1-1,S2019OR003009,5,19N03443,50,JoXT1,1,S2019OR003009,1009.0,Bt,38.0,69.0,0.911,1.27,dsp4sh_000159
44.4319,-123.33523,1010,JoXT1-1-6,JoXT1-1,S2019OR003009,6,19N03444,50,JoXT1,1,S2019OR003009,1010.0,Bt,69.0,100.0,0.55,1.54,dsp4sh_000159
44.4318,-123.33533,1011,JoXT1-2-1,JoXT1-2,S2019OR003009,1,,51,JoXT1,2,S2019OR003009,1011.0,Ap,0.0,5.0,3.448,1.4,dsp4sh_000158
44.4318,-123.33533,1012,JoXT1-2-2,JoXT1-2,S2019OR003009,2,,51,JoXT1,2,S2019OR003009,1012.0,Ap,5.0,10.0,3.57,1.23,dsp4sh_000158
44.4318,-123.33533,1013,JoXT1-2-3,JoXT1-2,S2019OR003009,3,,51,JoXT1,2,S2019OR003009,1013.0,Ap,10.0,25.0,3.161,1.19,dsp4sh_000158
44.4318,-123.33533,1014,JoXT1-2-4,JoXT1-2,S2019OR003009,4,,51,JoXT1,2,S2019OR003009,1014.0,AB,25.0,38.0,2.452,1.19,dsp4sh_000158
44.4318,-123.33533,1015,JoXT1-2-5,JoXT1-2,S2019OR003009,5,,51,JoXT1,2,S2019OR003009,1015.0,Bt,38.0,69.0,1.492,1.27,dsp4sh_000158
44.4318,-123.33533,1016,JoXT1-2-6,JoXT1-2,S2019OR003009,6,,51,JoXT1,2,S2019OR003009,1016.0,Bt,69.0,100.0,0.723,1.54,dsp4sh_000158
44.4316,-123.33503,1017,JoXT1-3-1,JoXT1-3,S2019OR003009,1,,52,JoXT1,3,S2019OR003009,1017.0,Ap,0.0,5.0,3.583,1.4,dsp4sh_000157
44.4316,-123.33503,1018,JoXT1-3-2,JoXT1-3,S2019OR003009,2,,52,JoXT1,3,S2019OR003009,1018.0,Ap,5.0,10.0,3.585,1.23,dsp4sh_000157
44.4316,-123.33503,1019,JoXT1-3-3,JoXT1-3,S2019OR003009,3,,52,JoXT1,3,S2019OR003009,1019.0,Ap,10.0,25.0,3.648,1.19,dsp4sh_000157
44.4316,-123.33503,1020,JoXT1-3-4,JoXT1-3,S2019OR003009,4,,52,JoXT1,3,S2019OR003009,1020.0,AB,25.0,38.0,2.514,1.19,dsp4sh_000157
44.4316,-123.33503,1021,JoXT1-3-5,JoXT1-3,S2019OR003009,5,,52,JoXT1,3,S2019OR003009,1021.0,Bt,38.0,69.0,1.19,1.27,dsp4sh_000157
44.4316,-123.33503,1022,JoXT1-3-6,JoXT1-3,S2019OR003009,6,,52,JoXT1,3,S2019OR003009,1022.0,Bt,69.0,100.0,0.58,1.54,dsp4sh_000157
44.74261,-123.41895,1023,JoF3-1-1,JoF3-1,S2019OR053010,1,19N03448,53,JoF3,1,S2019OR053010,1023.0,A,0.0,5.0,5.004,0.66,dsp4sh_000167
44.74261,-123.41895,1024,JoF3-1-2,JoF3-1,S2019OR053010,2,19N03449,53,JoF3,1,S2019OR053010,1024.0,A,5.0,10.0,3.965,0.72,dsp4sh_000167
44.74261,-123.41895,1025,JoF3-1-3,JoF3-1,S2019OR053010,3,19N03450,53,JoF3,1,S2019OR053010,1025.0,A,10.0,43.0,2.713,1.33,dsp4sh_000167
44.74261,-123.41895,1026,JoF3-1-4,JoF3-1,S2019OR053010,4,19N03451,53,JoF3,1,S2019OR053010,1026.0,Bt,43.0,65.0,1.284,1.28,dsp4sh_000167
44.74261,-123.41895,1027,JoF3-1-5,JoF3-1,S2019OR053010,5,19N03452,53,JoF3,1,S2019OR053010,1027.0,Bt,65.0,100.0,0.461,1.44,dsp4sh_000167
44.74261,-123.41905,1028,JoF3-2-1,JoF3-2,S2019OR053010,1,,54,JoF3,2,S2019OR053010,1028.0,A,0.0,5.0,5.607,0.66,dsp4sh_000166
44.74261,-123.41905,1029,JoF3-2-2,JoF3-2,S2019OR053010,2,,54,JoF3,2,S2019OR053010,1029.0,A,5.0,10.0,5.189,0.72,dsp4sh_000166
44.74261,-123.41905,1030,JoF3-2-3,JoF3-2,S2019OR053010,3,,54,JoF3,2,S2019OR053010,1030.0,A,10.0,43.0,4.693,1.33,dsp4sh_000166
44.74261,-123.41905,1031,JoF3-2-4,JoF3-2,S2019OR053010,4,,54,JoF3,2,S2019OR053010,1031.0,Bt,43.0,65.0,1.679,1.28,dsp4sh_000166
44.74261,-123.41905,1032,JoF3-2-5,JoF3-2,S2019OR053010,5,,54,JoF3,2,S2019OR053010,1032.0,Bt,65.0,100.0,0.604,1.44,dsp4sh_000166
44.74261,-123.41875,1033,JoF3-3-1,JoF3-3,S2019OR053010,1,,55,JoF3,3,S2019OR053010,1033.0,A,0.0,5.0,5.943,0.66,dsp4sh_000168
44.74261,-123.41875,1034,JoF3-3-2,JoF3-3,S2019OR053010,2,,55,JoF3,3,S2019OR053010,1034.0,A,5.0,10.0,5.64,0.72,dsp4sh_000168
44.74261,-123.41875,1035,JoF3-3-3,JoF3-3,S2019OR053010,3,,55,JoF3,3,S2019OR053010,1035.0,A,10.0,43.0,3.578,1.33,dsp4sh_000168
44.74261,-123.41875,1036,JoF3-3-4,JoF3-3,S2019OR053010,4,,55,JoF3,3,S2019OR053010,1036.0,Bt,43.0,65.0,1.653,1.28,dsp4sh_000168
44.74261,-123.41875,1037,JoF3-3-5,JoF3-3,S2019OR053010,5,,55,JoF3,3,S2019OR053010,1037.0,Bt,65.0,100.0,0.519,1.44,dsp4sh_000168
45.251054,-123.049801,1038,JoV2-1-1,JoV2-1,S2019OR071011,1,19N03455,56,JoV2,1,S2019OR071011,1038.0,Ap,0.0,5.0,3.575,0.68,dsp4sh_000209
45.251054,-123.049801,1039,JoV2-1-2,JoV2-1,S2019OR071011,2,19N03456,56,JoV2,1,S2019OR071011,1039.0,Ap,5.0,10.0,2.394,1.34,dsp4sh_000209
45.251054,-123.049801,1040,JoV2-1-3,JoV2-1,S2019OR071011,3,19N03457,56,JoV2,1,S2019OR071011,1040.0,Ap,10.0,25.0,1.5,1.37,dsp4sh_000209
45.251054,-123.049801,1041,JoV2-1-4,JoV2-1,S2019OR071011,4,19N03458,56,JoV2,1,S2019OR071011,1041.0,Bt,25.0,49.0,0.67,1.6,dsp4sh_000209
45.251054,-123.049801,1042,JoV2-1-5,JoV2-1,S2019OR071011,5,19N03459,56,JoV2,1,S2019OR071011,1042.0,Bt,49.0,84.0,0.42,1.61,dsp4sh_000209
45.251054,-123.049801,1043,JoV2-1-6,JoV2-1,S2019OR071011,6,19N03460,56,JoV2,1,S2019OR071011,1043.0,2BC,84.0,100.0,0.487,1.32,dsp4sh_000209
45.250954,-123.049901,1044,JoV2-2-1,JoV2-2,S2019OR071011,1,,57,JoV2,2,S2019OR071011,1044.0,Ap,0.0,5.0,2.204,0.68,dsp4sh_000208
45.250954,-123.049901,1045,JoV2-2-2,JoV2-2,S2019OR071011,2,,57,JoV2,2,S2019OR071011,1045.0,Ap,5.0,10.0,2.209,1.34,dsp4sh_000208
45.250954,-123.049901,1046,JoV2-2-3,JoV2-2,S2019OR071011,3,,57,JoV2,2,S2019OR071011,1046.0,Ap,10.0,25.0,1.299,1.37,dsp4sh_000208
45.250954,-123.049901,1047,JoV2-2-4,JoV2-2,S2019OR071011,4,,57,JoV2,2,S2019OR071011,1047.0,Bt,25.0,49.0,0.761,1.6,dsp4sh_000208
45.250954,-123.049901,1048,JoV2-2-5,JoV2-2,S2019OR071011,5,,57,JoV2,2,S2019OR071011,1048.0,Bt,49.0,84.0,0.64,1.61,dsp4sh_000208
45.250954,-123.049901,1049,JoV2-2-6,JoV2-2,S2019OR071011,6,,57,JoV2,2,S2019OR071011,1049.0,2BC,84.0,100.0,0.655,1.32,dsp4sh_000208
45.251354,-123.049601,1050,JoV2-3-1,JoV2-3,S2019OR071011,1,,58,JoV2,3,S2019OR071011,1050.0,Ap,0.0,5.0,2.327,0.68,dsp4sh_000210
45.251354,-123.049601,1051,JoV2-3-2,JoV2-3,S2019OR071011,2,,58,JoV2,3,S2019OR071011,1051.0,Ap,5.0,10.0,1.919,1.34,dsp4sh_000210
45.251354,-123.049601,1052,JoV2-3-3,JoV2-3,S2019OR071011,3,,58,JoV2,3,S2019OR071011,1052.0,Ap,10.0,25.0,1.232,1.37,dsp4sh_000210
45.04997,-123.13708,1053,JoXT2-1-1,JoXT2-1,S2019OR053012,1,19N03461,59,JoXT2,1,S2019OR053012,1053.0,Ap,0.0,5.0,2.563,1.29,dsp4sh_000188
45.04997,-123.13708,1054,JoXT2-1-2,JoXT2-1,S2019OR053012,2,19N03462,59,JoXT2,1,S2019OR053012,1054.0,Ap,5.0,10.0,2.447,1.25,dsp4sh_000188
45.04997,-123.13708,1055,JoXT2-1-3,JoXT2-1,S2019OR053012,3,19N03463,59,JoXT2,1,S2019OR053012,1055.0,Ap,10.0,24.0,2.466,1.31,dsp4sh_000188
45.04997,-123.13708,1056,JoXT2-1-4,JoXT2-1,S2019OR053012,4,19N03464,59,JoXT2,1,S2019OR053012,1056.0,Bt,24.0,57.0,2.045,1.33,dsp4sh_000188
45.04997,-123.13708,1057,JoXT2-1-5,JoXT2-1,S2019OR053012,5,19N03465,59,JoXT2,1,S2019OR053012,1057.0,Bt,57.0,75.0,1.22,1.4,dsp4sh_000188
45.04997,-123.13708,1058,JoXT2-1-6,JoXT2-1,S2019OR053012,6,19N03466,59,JoXT2,1,S2019OR053012,1058.0,Bt,75.0,100.0,0.64,1.4,dsp4sh_000188
45.04987,-123.13718,1059,JoXT2-2-1,JoXT2-2,S2019OR053012,1,,60,JoXT2,2,S2019OR053012,1059.0,Ap,0.0,5.0,2.373,1.29,dsp4sh_000187
45.04987,-123.13718,1060,JoXT2-2-2,JoXT2-2,S2019OR053012,2,,60,JoXT2,2,S2019OR053012,1060.0,Ap,5.0,10.0,2.223,1.25,dsp4sh_000187
45.04987,-123.13718,1061,JoXT2-2-3,JoXT2-2,S2019OR053012,3,,60,JoXT2,2,S2019OR053012,1061.0,Ap,10.0,24.0,2.244,1.31,dsp4sh_000187
45.04987,-123.13718,1062,JoXT2-2-4,JoXT2-2,S2019OR053012,4,,60,JoXT2,2,S2019OR053012,1062.0,Bt,24.0,57.0,1.805,1.33,dsp4sh_000187
45.04987,-123.13718,1063,JoXT2-2-5,JoXT2-2,S2019OR053012,5,,60,JoXT2,2,S2019OR053012,1063.0,Bt,57.0,75.0,1.548,1.4,dsp4sh_000187
45.04987,-123.13718,1064,JoXT2-2-6,JoXT2-2,S2019OR053012,6,,60,JoXT2,2,S2019OR053012,1064.0,Bt,75.0,100.0,0.682,1.4,dsp4sh_000187
45.04997,-123.13688,1065,JoXT2-3-1,JoXT2-3,S2019OR053012,1,,61,JoXT2,3,S2019OR053012,1065.0,Ap,0.0,5.0,2.525,1.29,dsp4sh_000189
45.04997,-123.13688,1066,JoXT2-3-2,JoXT2-3,S2019OR053012,2,,61,JoXT2,3,S2019OR053012,1066.0,Ap,5.0,10.0,2.428,1.25,dsp4sh_000189
45.04997,-123.13688,1067,JoXT2-3-3,JoXT2-3,S2019OR053012,3,,61,JoXT2,3,S2019OR053012,1067.0,Ap,10.0,24.0,2.117,1.31,dsp4sh_000189
45.04997,-123.13688,1068,JoXT2-3-4,JoXT2-3,S2019OR053012,4,,61,JoXT2,3,S2019OR053012,1068.0,Bt,24.0,57.0,1.468,1.33,dsp4sh_000189
45.04997,-123.13688,1069,JoXT2-3-5,JoXT2-3,S2019OR053012,5,,61,JoXT2,3,S2019OR053012,1069.0,Bt,57.0,75.0,0.892,1.4,dsp4sh_000189
45.04997,-123.13688,1070,JoXT2-3-6,JoXT2-3,S2019OR053012,6,,61,JoXT2,3,S2019OR053012,1070.0,Bt,75.0,100.0,0.589,1.4,dsp4sh_000189
44.910377,-122.90909,1071,JoXT3-1-1,JoXT3-1,S2019OR047013,1,19N03468,62,JoXT3,1,S2019OR047013,1071.0,Ap,0.0,5.0,2.663,1.2,dsp4sh_000171
44.910377,-122.90909,1072,JoXT3-1-2,JoXT3-1,S2019OR047013,2,19N03469,62,JoXT3,1,S2019OR047013,1072.0,Ap,5.0,10.0,2.573,1.43,dsp4sh_000171
44.910377,-122.90909,1073,JoXT3-1-3,JoXT3-1,S2019OR047013,3,19N03470,62,JoXT3,1,S2019OR047013,1073.0,Ap,10.0,28.0,2.195,1.42,dsp4sh_000171
44.910377,-122.90909,1074,JoXT3-1-4,JoXT3-1,S2019OR047013,4,19N03471,62,JoXT3,1,S2019OR047013,1074.0,AB,28.0,60.0,1.197,1.26,dsp4sh_000171
44.910377,-122.90909,1075,JoXT3-1-5,JoXT3-1,S2019OR047013,5,19N03472,62,JoXT3,1,S2019OR047013,1075.0,BCt,60.0,100.0,0.693,1.21,dsp4sh_000171
44.910277,-122.90899,1076,JoXT3-2-1,JoXT3-2,S2019OR047013,1,,63,JoXT3,2,S2019OR047013,1076.0,Ap,0.0,5.0,2.702,1.2,dsp4sh_000170
44.910277,-122.90899,1077,JoXT3-2-2,JoXT3-2,S2019OR047013,2,,63,JoXT3,2,S2019OR047013,1077.0,Ap,5.0,10.0,2.755,1.43,dsp4sh_000170
44.910277,-122.90899,1078,JoXT3-2-3,JoXT3-2,S2019OR047013,3,,63,JoXT3,2,S2019OR047013,1078.0,Ap,10.0,28.0,2.215,1.42,dsp4sh_000170
44.910277,-122.90899,1079,JoXT3-2-4,JoXT3-2,S2019OR047013,4,,63,JoXT3,2,S2019OR047013,1079.0,AB,28.0,60.0,1.439,1.26,dsp4sh_000170
44.910277,-122.90899,1080,JoXT3-2-5,JoXT3-2,S2019OR047013,5,,63,JoXT3,2,S2019OR047013,1080.0,BCt,60.0,100.0,0.286,1.21,dsp4sh_000170
44.910077,-122.90889,1081,JoXT3-3-1,JoXT3-3,S2019OR047013,1,,64,JoXT3,3,S2019OR047013,1081.0,Ap,0.0,5.0,2.676,1.2,dsp4sh_000169
44.910077,-122.90889,1082,JoXT3-3-2,JoXT3-3,S2019OR047013,2,,64,JoXT3,3,S2019OR047013,1082.0,Ap,5.0,10.0,2.753,1.43,dsp4sh_000169
44.910077,-122.90889,1083,JoXT3-3-3,JoXT3-3,S2019OR047013,3,,64,JoXT3,3,S2019OR047013,1083.0,Ap,10.0,28.0,2.401,1.42,dsp4sh_000169
44.910077,-122.90889,1084,JoXT3-3-4,JoXT3-3,S2019OR047013,4,,64,JoXT3,3,S2019OR047013,1084.0,AB,28.0,60.0,1.524,1.26,dsp4sh_000169
44.910077,-122.90889,1085,JoXT3-3-5,JoXT3-3,S2019OR047013,5,,64,JoXT3,3,S2019OR047013,1085.0,BCt,60.0,100.0,0.641,1.21,dsp4sh_000169
45.037101,-123.130763,1086,JoV3-1-1,JoV3-1,S2019OR053014,1,19N03474,65,JoV3,1,S2019OR053014,1086.0,Ap,0.0,5.0,4.314,1.11,dsp4sh_000184
45.037101,-123.130763,1087,JoV3-1-2,JoV3-1,S2019OR053014,2,19N03475,65,JoV3,1,S2019OR053014,1087.0,Ap,5.0,10.0,2.935,1.28,dsp4sh_000184
45.037101,-123.130763,1088,JoV3-1-3,JoV3-1,S2019OR053014,3,19N03476,65,JoV3,1,S2019OR053014,1088.0,AB,10.0,56.0,1.834,1.34,dsp4sh_000184
45.037101,-123.130763,1089,JoV3-1-4,JoV3-1,S2019OR053014,4,19N03477,65,JoV3,1,S2019OR053014,1089.0,Bt,56.0,74.0,1.308,1.25,dsp4sh_000184
45.037101,-123.130763,1090,JoV3-1-5,JoV3-1,S2019OR053014,5,19N03478,65,JoV3,1,S2019OR053014,1090.0,Bt,74.0,100.0,0.908,1.4,dsp4sh_000184
45.037201,-123.130863,1091,JoV3-2-1,JoV3-2,S2019OR053014,1,,66,JoV3,2,S2019OR053014,1091.0,Ap,0.0,5.0,3.854,1.11,dsp4sh_000186
45.037201,-123.130863,1092,JoV3-2-2,JoV3-2,S2019OR053014,2,,66,JoV3,2,S2019OR053014,1092.0,Ap,5.0,10.0,2.601,1.28,dsp4sh_000186
45.037201,-123.130863,1093,JoV3-2-3,JoV3-2,S2019OR053014,3,,66,JoV3,2,S2019OR053014,1093.0,AB,10.0,56.0,1.891,1.34,dsp4sh_000186
45.037201,-123.130863,1094,JoV3-2-4,JoV3-2,S2019OR053014,4,,66,JoV3,2,S2019OR053014,1094.0,Bt,56.0,74.0,1.114,1.25,dsp4sh_000186
45.037201,-123.130863,1095,JoV3-2-5,JoV3-2,S2019OR053014,5,,66,JoV3,2,S2019OR053014,1095.0,Bt,74.0,100.0,1.03,1.4,dsp4sh_000186
45.037101,-123.130563,1096,JoV3-3-1,JoV3-3,S2019OR053014,1,,67,JoV3,3,S2019OR053014,1096.0,Ap,0.0,5.0,4.314,1.11,dsp4sh_000185
45.037101,-123.130563,1097,JoV3-3-2,JoV3-3,S2019OR053014,2,,67,JoV3,3,S2019OR053014,1097.0,Ap,5.0,10.0,2.844,1.28,dsp4sh_000185
45.037101,-123.130563,1098,JoV3-3-3,JoV3-3,S2019OR053014,3,,67,JoV3,3,S2019OR053014,1098.0,AB,10.0,56.0,1.951,1.34,dsp4sh_000185
45.037101,-123.130563,1099,JoV3-3-4,JoV3-3,S2019OR053014,4,,67,JoV3,3,S2019OR053014,1099.0,Bt,56.0,74.0,1.21,1.25,dsp4sh_000185
45.037101,-123.130563,1100,JoV3-3-5,JoV3-3,S2019OR053014,5,,67,JoV3,3,S2019OR053014,1100.0,Bt,74.0,100.0,0.902,1.4,dsp4sh_000185
44.94845,-122.86279,1101,WoH3-1-1,WoH3-1,S2019OR047015,1,19N03480,68,WoH3,1,S2019OR047015,1101.0,Ap,0.0,5.0,1.889,1.22,dsp4sh_000176
44.94845,-122.86279,1102,WoH3-1-2,WoH3-1,S2019OR047015,2,19N03481,68,WoH3,1,S2019OR047015,1102.0,Ap,5.0,10.0,1.381,1.56,dsp4sh_000176
44.94845,-122.86279,1103,WoH3-1-3,WoH3-1,S2019OR047015,3,19N03482,68,WoH3,1,S2019OR047015,1103.0,A,10.0,45.0,0.694,1.53,dsp4sh_000176
44.94845,-122.86279,1104,WoH3-1-4,WoH3-1,S2019OR047015,4,19N03483,68,WoH3,1,S2019OR047015,1104.0,Bt,45.0,95.0,0.282,1.4,dsp4sh_000176
44.94845,-122.86279,1105,WoH3-1-5,WoH3-1,S2019OR047015,5,19N03484,68,WoH3,1,S2019OR047015,1105.0,Bt,95.0,100.0,0.197,1.39,dsp4sh_000176
44.94855,-122.86289,1106,WoH3-2-1,WoH3-2,S2019OR047015,1,,69,WoH3,2,S2019OR047015,1106.0,Ap,0.0,5.0,3.528,1.22,dsp4sh_000177
44.94855,-122.86289,1107,WoH3-2-2,WoH3-2,S2019OR047015,2,,69,WoH3,2,S2019OR047015,1107.0,Ap,5.0,10.0,2.315,1.56,dsp4sh_000177
44.94855,-122.86289,1108,WoH3-2-3,WoH3-2,S2019OR047015,3,,69,WoH3,2,S2019OR047015,1108.0,A,10.0,45.0,0.664,1.53,dsp4sh_000177
44.94855,-122.86289,1109,WoH3-2-4,WoH3-2,S2019OR047015,4,,69,WoH3,2,S2019OR047015,1109.0,Bt,45.0,95.0,0.234,1.4,dsp4sh_000177
44.94855,-122.86289,1110,WoH3-2-5,WoH3-2,S2019OR047015,5,,69,WoH3,2,S2019OR047015,1110.0,Bt,95.0,100.0,0.233,1.39,dsp4sh_000177
